Temps;EA0;Temps;EA1
5,055;-0,253071413375437;5,055;-4,36474231909961
5,07;-0,213217758573592;5,07;-3,3464513104409
5,085;-0,238126292824745;5,085;-4,08657501917332
5,1;-0,263034827075899;5,1;-4,54853142797947
5,115;-0,277979947626591;5,115;-4,64290961902589
5,13;-0,277979947626591;5,13;-4,69754962436855
5,145;-0,287943361327052;5,145;-4,79689508862793
5,16;-0,307870188727975;5,16;-5,08499693498015
5,175;-0,317833602428436;5,175;-5,3035569563508
5,19;-0,322815309278667;5,19;-5,31349150277674
5,205;-0,327797016128898;5,205;-5,32342604920268
5,22;-0,327797016128898;5,22;-5,26878604386002
5,235;-0,337760429829359;5,235;-5,2886551367119
5,25;-0,332778722979128;5,25;-5,19924421887845
5,265;-0,332778722979128;5,265;-5,16447330638766
5,28;-0,327797016128898;5,28;-5,01545510999858
5,295;-0,317833602428436;5,295;-4,8664369136095
5,31;-0,307870188727975;5,31;-4,75218962971121
5,325;-0,297906775027514;5,325;-4,53362960834056
5,34;-0,297906775027514;5,34;-4,4144150512293
5,355;-0,238126292824745;5,355;-3,47063314076513
5,37;-0,282961654476821;5,37;-4,18592048343271
5,385;-0,322815309278667;5,385;-4,62304052617401
5,4;-0,322815309278667;5,4;-4,69258235115558
5,415;-0,367650670930743;5,415;-5,29858968313783
5,43;-0,367650670930743;5,43;-5,24891695100814
5,445;-0,372632377780974;5,445;-5,2389824045822
5,46;-0,377614084631205;5,46;-5,21911331173033
5,475;-0,382595791481435;5,475;-5,09493148140609
5,49;-0,367650670930743;5,49;-4,89127327967435
5,505;-0,34772384352982;5,505;-4,57833506725729
5,52;-0,327797016128898;5,52;-4,25049503520131
5,535;-0,302888481877744;5,535;-3,98722955491394
5,55;-0,352705550380051;5,55;-4,61310597974807
5,565;-0,372632377780974;5,565;-4,84160054754466
5,58;-0,407504325732589;5,58;-5,21414603851736
5,595;-0,422449446283281;5,595;-5,26381877064705
5,61;-0,412486032582819;5,61;-5,1744078528136
5,625;-0,412486032582819;5,625;-5,08996420819312
5,64;-0,392559205181897;5,64;-4,81179690826684
5,655;-0,367650670930743;5,655;-4,51376051548868
5,67;-0,352705550380051;5,67;-4,29520049411803
5,685;-0,327797016128898;5,685;-3,97232773527503
5,7;-0,382595791481435;5,7;-4,6081387065351
5,715;-0,397540912032127;5,715;-4,83166600111872
5,73;-0,432412859983742;5,73;-5,21911331173033
5,745;-0,437394566833973;5,745;-5,26878604386002
5,76;-0,437394566833973;5,76;-5,20421149209142
5,775;-0,432412859983742;5,775;-5,11976784747094
5,79;-0,412486032582819;5,79;-4,87637146003544
5,805;-0,387577498331666;5,805;-4,66774598509073
5,82;-0,372632377780974;5,82;-4,37467686552554
5,835;-0,322815309278667;5,835;-3,80344044603407
5,85;-0,397540912032127;5,85;-4,56840052083135
5,865;-0,412486032582819;5,865;-4,68264780472964
5,88;-0,462303101085126;5,88;-5,18930967245251
5,895;-0,467284807935357;5,895;-5,21414603851736
5,91;-0,462303101085126;5,91;-5,20917876530439
5,925;-0,457321394234896;5,925;-5,08996420819312
5,94;-0,442376273684204;5,94;-4,88630600646138
5,955;-0,422449446283281;5,955;-4,64290961902589
5,97;-0,392559205181897;5,97;-4,27533140126616
5,985;-0,312851895578206;5,985;-3,26697493903339
6;-0,432412859983742;6;-4,59820416010916
6,015;-0,477248221635818;6,015;-4,9806841975078
6,03;-0,492193342186511;6,03;-5,24394967779517
6,045;-0,48721163533628;6,045;-5,15950603317469
6,06;-0,477248221635818;6,06;-5,0452587492764
6,075;-0,437394566833973;6,075;-4,70748417079449
6,09;-0,407504325732589;6,09;-4,3498404994607
6,105;-0,377614084631205;6,105;-3,98226228170097
6,12;-0,432412859983742;6,12;-4,58826961368322
6,135;-0,492193342186511;6,135;-5,22408058494329
6,15;-0,48721163533628;6,15;-5,15950603317469
6,165;-0,482229928486049;6,165;-5,12473512068391
6,18;-0,452339687384665;6,18;-4,82669872790575
6,195;-0,422449446283281;6,195;-4,48892414942384
6,21;-0,34274213667959;6,21;-3,39115676935762
6,225;-0,427431153133512;6,225;-4,52369506191462
6,24;-0,497175049036741;6,24;-5,21414603851736
6,255;-0,492193342186511;6,255;-5,17937512602657
6,27;-0,482229928486049;6,27;-5,15950603317469
6,285;-0,462303101085126;6,285;-4,88630600646138
6,3;-0,432412859983742;6,3;-4,58826961368322
6,315;-0,382595791481435;6,315;-4,06670592632145
6,33;-0,427431153133512;6,33;-4,49389142263681
6,345;-0,442376273684204;6,345;-4,70251689758152
6,36;-0,48721163533628;6,36;-5,17937512602657
6,375;-0,492193342186511;6,375;-5,21911331173033
6,39;-0,477248221635818;6,39;-5,08002966176718
6,405;-0,457321394234896;6,405;-4,89624055288732
6,42;-0,422449446283281;6,42;-4,53362960834056
6,435;-0,392559205181897;6,435;-4,16605139058083
6,45;-0,377614084631205;6,45;-3,99716410133988
