Temps;EA0
9,1;-0,580236571840942
9,11;-0,525497276335955
9,12;-0,485686879605055
9,13;-0,545402474701405
9,14;-0,585212871432304
9,15;-0,600141770206392
9,16;-0,590189171023667
9,17;-0,53544987551868
9,18;-0,47573428042233
9,19;-0,53544987551868
9,2;-0,575260272249579
9,21;-0,595165470615029
9,22;-0,595165470615029
9,23;-0,545402474701405
9,24;-0,485686879605055
9,25;-0,485686879605055
9,26;-0,530473575927317
9,27;-0,570283972658217
9,28;-0,585212871432304
9,29;-0,590189171023667
9,3;-0,590189171023667
9,31;-0,53544987551868
9,32;-0,460805381648242
9,33;-0,490663179196417
9,34;-0,525497276335955
9,35;-0,55535507388413
9,36;-0,580236571840942
9,37;-0,585212871432304
9,38;-0,585212871432304
9,39;-0,545402474701405
9,4;-0,520520976744592
9,41;-0,45582908205688
9,42;-0,49563947878778
9,43;-0,53544987551868
9,44;-0,55535507388413
9,45;-0,575260272249579
9,46;-0,585212871432304
9,47;-0,585212871432304
9,48;-0,565307673066854
9,49;-0,525497276335955
9,5;-0,51554467715323
9,51;-0,43592388369143
9,52;-0,485686879605055
9,53;-0,505592077970505
9,54;-0,53544987551868
9,55;-0,55535507388413
9,56;-0,565307673066854
9,57;-0,580236571840942
9,58;-0,575260272249579
9,59;-0,575260272249579
9,6;-0,55535507388413
9,61;-0,530473575927317
9,62;-0,520520976744592
9,63;-0,480710580013692
9,64;-0,480710580013692
9,65;-0,500615778379142
9,66;-0,530473575927317
9,67;-0,55535507388413
9,68;-0,565307673066854
9,69;-0,585212871432304
9,7;-0,590189171023667
9,71;-0,595165470615029
9,72;-0,600141770206392
9,73;-0,600141770206392
9,74;-0,610094369389117
9,75;-0,565307673066854
9,76;-0,55535507388413
9,77;-0,545402474701405
9,78;-0,51554467715323
9,79;-0,465781681239605
9,8;-0,505592077970505
9,81;-0,520520976744592
9,82;-0,53544987551868
9,83;-0,545402474701405
9,84;-0,560331373475492
9,85;-0,570283972658217
9,86;-0,580236571840942
9,87;-0,585212871432304
9,88;-0,600141770206392
9,89;-0,600141770206392
9,9;-0,605118069797754
9,91;-0,615070668980479
9,92;-0,610094369389117
9,93;-0,610094369389117
9,94;-0,615070668980479
9,95;-0,610094369389117
9,96;-0,610094369389117
9,97;-0,610094369389117
9,98;-0,610094369389117
9,99;-0,610094369389117
10;-0,600141770206392
10,01;-0,610094369389117
10,02;-0,605118069797754
10,03;-0,610094369389117
10,04;-0,605118069797754
10,05;-0,600141770206392
10,06;-0,600141770206392
10,07;-0,605118069797754
10,08;-0,600141770206392
10,09;-0,600141770206392
10,1;-0,595165470615029
10,11;-0,610094369389117
10,12;-0,610094369389117
10,13;-0,610094369389117
10,14;-0,600141770206392
10,15;-0,605118069797754
10,16;-0,600141770206392
10,17;-0,610094369389117
10,18;-0,605118069797754
10,19;-0,605118069797754
10,2;-0,605118069797754
10,21;-0,605118069797754
10,22;-0,605118069797754
10,23;-0,605118069797754
10,24;-0,610094369389117
10,25;-0,605118069797754
10,26;-0,615070668980479
10,27;-0,610094369389117
10,28;-0,605118069797754
10,29;-0,605118069797754
10,3;-0,600141770206392
10,31;-0,600141770206392
10,32;-0,595165470615029
10,33;-0,580236571840942
10,34;-0,570283972658217
10,35;-0,55535507388413
10,36;-0,545402474701405
10,37;-0,53544987551868
10,38;-0,525497276335955
10,39;-0,510568377561867
10,4;-0,490663179196417
10,41;-0,51554467715323
10,42;-0,565307673066854
10,43;-0,600141770206392
10,44;-0,610094369389117
10,45;-0,644928466528654
10,46;-0,639952166937292
10,47;-0,644928466528654
10,48;-0,649904766120017
10,49;-0,634975867345929
10,5;-0,610094369389117
10,51;-0,570283972658217
10,52;-0,53544987551868
10,53;-0,53544987551868
10,54;-0,595165470615029
10,55;-0,625023268163204
10,56;-0,649904766120017
10,57;-0,644928466528654
10,58;-0,629999567754567
10,59;-0,590189171023667
10,6;-0,550378774292767
10,61;-0,505592077970505
10,62;-0,590189171023667
10,63;-0,639952166937292
10,64;-0,639952166937292
10,65;-0,625023268163204
10,66;-0,570283972658217
10,67;-0,520520976744592
10,68;-0,570283972658217
10,69;-0,634975867345929
10,7;-0,634975867345929
10,71;-0,620046968571842
10,72;-0,570283972658217
10,73;-0,510568377561867
10,74;-0,565307673066854
